uprn,lat,lon
100062514541,50.9217689,-1.375513
100062514542,50.9175369,-1.375619
100062514543,50.9163043,-1.3805576
100062514544,50.9173141,-1.3861207
100062514545,50.9229827,-1.3749823
100062514546,50.9234884,-1.3753259
100062514547,50.9239386,-1.3754195
100062514548,50.9242231,-1.376497
100062514549,50.924077,-1.3760863
100062514550,50.9234884,-1.3753259
100062514551,50.9242166,-1.3763201
100062514552,50.9231441,-1.3748468
100062514553,50.9192538,-1.3771752
100062514554,50.9200928,-1.3726541
100062514556,50.9184083,-1.3737864
100062514557,50.9238838,-1.3719201
100062514558,50.9238838,-1.3719201
100062514559,50.9238838,-1.3719201
100062514560,50.9238838,-1.3719201
100062514561,50.9238838,-1.3719201
100062514562,50.9276467,-1.3693081
100062514563,50.9171498,-1.3856677
100062514564,50.9290593,-1.3761476
100062514565,50.9274971,-1.3782887
100062514566,50.9274971,-1.3782887
100062514567,50.9274971,-1.3782887
100062514568,50.9274971,-1.3782887
100062514569,50.9177232,-1.381876
100062514570,50.9177232,-1.381876
100062514572,50.9181892,-1.3798781
100062514573,50.93233,-1.370625
100062514574,50.9215056,-1.3711412
100062514575,50.9194639,-1.3744266
100062514576,50.9175685,-1.373129
100062514577,50.9175685,-1.373129
100062514578,50.9175685,-1.373129
100062514579,50.9175685,-1.373129
100062514580,50.9175685,-1.373129
100062514581,50.9175685,-1.373129
100062514582,50.9175685,-1.373129
100062514583,50.9175685,-1.373129
100062514584,50.9175685,-1.373129
100062514585,50.9175685,-1.373129
100062514586,50.9175685,-1.373129
100062514587,50.9175685,-1.373129
100062514588,50.9175685,-1.373129
100062514589,50.9175685,-1.373129
100062514590,50.9175685,-1.373129
100062514591,50.9175685,-1.373129
100062514592,50.9175685,-1.373129
100062514593,50.9180552,-1.3733359
100062514594,50.9180552,-1.3733359
100062514595,50.9180552,-1.3733359
100062514596,50.9180552,-1.3733359
100062514597,50.9180552,-1.3733359
100062514598,50.9180552,-1.3733359
100062514600,50.93233,-1.370625
100062514601,50.9167238,-1.386726
100062514603,50.9318754,-1.3730646
100062514604,50.9250455,-1.3755754
100062514605,50.9229844,-1.3735827
100062514606,50.9229844,-1.3735827
100062514607,50.9229844,-1.3735827
100062514608,50.9229844,-1.3735827
100062514609,50.9229844,-1.3735827
100062514610,50.9229844,-1.3735827
100062514611,50.9229844,-1.3735827
100062514612,50.9229844,-1.3735827
100062514613,50.9229844,-1.3735827
100062514614,50.9163195,-1.3783382
100062514615,50.9162763,-1.3786802
100062514616,50.9250904,-1.3755605
100062514617,50.9168325,-1.3851739
100062514618,50.9162261,-1.3861493
100062514619,50.9168594,-1.3868665
100062514620,50.9167366,-1.3783818
100062514621,50.9291472,-1.3724183
100062514622,50.9291472,-1.3724183
100062514623,50.9291472,-1.3724183
100062514624,50.9291472,-1.3724183
100062514625,50.9291472,-1.3724183
100062514626,50.9291472,-1.3724183
100062514627,50.9291472,-1.3724183
100062514628,50.9291472,-1.3724183
100062514629,50.9291472,-1.3724183
100062514630,50.9291472,-1.3724183
100062514633,50.9196061,-1.3808267
100062514634,50.9197511,-1.3812213
100062514635,50.9197526,-1.3812213
100062514636,50.9197511,-1.3812213
100062514637,50.9182449,-1.3785259
100062514638,50.9242156,-1.3763219
100062514640,50.933265,-1.363938
100062514641,50.9334823,-1.3642054
100062514642,50.9271942,-1.3654581
100062514643,50.9271942,-1.3654581
100062514661,50.9398973,-1.3747926
100062514663,50.9396145,-1.3657015
100062514664,50.9266941,-1.3644405
100062514666,50.9337691,-1.3640307
100062514667,50.9373585,-1.3776162
100062514668,50.9366986,-1.3769369
100062514670,50.9268629,-1.3640682
100062514671,50.9235336,-1.3604003
100062514678,50.9315673,-1.3676042
100062514679,50.9325548,-1.3689569
100062514684,50.9306306,-1.3673465
100062514685,50.9305855,-1.3673187
100062514686,50.926426,-1.3639885
100062514687,50.9332916,-1.3638664
100062514693,50.9327571,-1.3714588
100062514694,50.9368386,-1.377922
100062514695,50.93801,-1.3716583
100062514696,50.9334159,-1.3635801
100062514697,50.9335185,-1.3642618
100062514698,50.9333805,-1.3636802
100062514699,50.9333449,-1.3637519
100062514700,50.9333183,-1.3638234
100062514701,50.9332916,-1.3638664
100062514702,50.9333825,-1.3640502
100062514703,50.9334188,-1.3641066
100062514704,50.9334552,-1.3641915
100062514707,50.9319943,-1.3684238
100062514708,50.9319678,-1.3684953
100062514709,50.9320759,-1.3685365
100062514710,50.9319943,-1.3684238
100062514711,50.9319678,-1.3684953
100062514713,50.933588,-1.3638055
100062514714,50.933588,-1.3638055
100062514715,50.933588,-1.3638055
100062514754,50.9346103,-1.3799726
100062514755,50.9271942,-1.3654581
100062514756,50.9271942,-1.3654581
100062514757,50.9271942,-1.3654581
100062514758,50.9271942,-1.3654581
100062514759,50.9271942,-1.3654581
100062514760,50.9271942,-1.3654581
100062514761,50.9271942,-1.3654581
100062514762,50.9271942,-1.3654581
100062514763,50.9271942,-1.3654581
100062514764,50.9271942,-1.3654581
100062514765,50.9271942,-1.3654581
100062514766,50.9271942,-1.3654581
100062514767,50.9271942,-1.3654581
100062514768,50.9271942,-1.3654581
100062514769,50.9380888,-1.3729524
100062514770,50.9380888,-1.3729524
100062514771,50.9380888,-1.3729524
100062514772,50.9380888,-1.3729524
100062514773,50.9380888,-1.3729524
100062514774,50.9380888,-1.3729524
100062514775,50.9380888,-1.3729524
100062514776,50.9380888,-1.3729524
100062514777,50.9380888,-1.3729524
100062514778,50.9380888,-1.3729524
100062514779,50.9380888,-1.3729524
100062514780,50.9380888,-1.3729524
100062514781,50.9380888,-1.3729524
100062514782,50.9380888,-1.3729524
100062514783,50.9380888,-1.3729524
100062514784,50.9380888,-1.3729524
100062514785,50.9380888,-1.3729524
100062514786,50.9380888,-1.3729524
100062514787,50.9380888,-1.3729524
100062514788,50.9380888,-1.3729524
100062514789,50.9380888,-1.3729524
100062514790,50.9380888,-1.3729524
100062514791,50.9380888,-1.3729524
100062514792,50.9380888,-1.3729524
100062514793,50.9380888,-1.3729524
100062514794,50.9380888,-1.3729524
100062514795,50.9380888,-1.3729524
100062514796,50.9380888,-1.3729524
100062514797,50.9380888,-1.3729524
100062514798,50.9380888,-1.3729524
100062514799,50.9380888,-1.3729524
100062514800,50.9380888,-1.3729524
100062514801,50.9380888,-1.3729524
100062514802,50.9380888,-1.3729524
100062514803,50.9380888,-1.3729524
100062514804,50.9380888,-1.3729524
100062514805,50.9380888,-1.3729524
100062514806,50.9380888,-1.3729524
100062514813,50.9318416,-1.3684543
100062514814,50.9318416,-1.3684543
100062514815,50.9318416,-1.3684543
100062514816,50.9318416,-1.3684543
100062514817,50.9318416,-1.3684543
100062514818,50.9318416,-1.3684543
100062514828,50.933163,-1.3633701
100062514829,50.9332525,-1.3632977
100062514830,50.9331982,-1.3632273
100062514831,50.933163,-1.3633701
100062514832,50.9332525,-1.3632977
100062514833,50.9331982,-1.3632273
100062514834,50.933163,-1.3633701
100062514835,50.9332525,-1.3632977
100062514836,50.9331982,-1.3632273
100062514837,50.938013,-1.3705482
100062514838,50.938013,-1.3705482
100062514839,50.938013,-1.3705482
100062514840,50.938013,-1.3705482
100062514841,50.938013,-1.3705482
100062514842,50.938013,-1.3705482
100062514843,50.938013,-1.3705482
100062514844,50.938013,-1.3705482
100062514845,50.938013,-1.3705482
100062514846,50.938013,-1.3705482
100062514847,50.9384135,-1.3664437
100062514848,50.9384129,-1.3663441
100062514849,50.9383228,-1.3663169
100062514850,50.9384135,-1.3664437
100062514851,50.9384129,-1.3663441
100062514852,50.9383228,-1.3663169
100062514853,50.9384135,-1.3664437
100062514854,50.9383228,-1.3663169
100062514855,50.9382888,-1.3666732
100062514856,50.9382895,-1.3668012
100062514857,50.93829,-1.3669009
100062514858,50.9382888,-1.3666732
100062514859,50.9382895,-1.3668012
100062514860,50.93829,-1.3669009
100062514861,50.9382888,-1.3666732
100062514862,50.9382895,-1.3668012
100062514863,50.93829,-1.3669009
100062514864,50.9382727,-1.367015
100062514865,50.9382551,-1.3671006
100062514866,50.9381655,-1.3671445
100062514867,50.9382727,-1.367015
100062514868,50.9382551,-1.3671006
100062514869,50.9381655,-1.3671445
100062514870,50.9382551,-1.3671006
100062514871,50.9381655,-1.3671445
100062514872,50.9381571,-1.3672585
100062514873,50.9381577,-1.3673723
100062514874,50.9381403,-1.3674864
100062514875,50.9381571,-1.3672585
100062514876,50.9381577,-1.3673723
100062514877,50.9381403,-1.3674864
100062514878,50.9382224,-1.3676988
100062514879,50.938123,-1.3676005
100062514880,50.9381683,-1.3676711
100062514881,50.9382224,-1.3676988
100062514882,50.9381614,-1.3680554
100062514883,50.9380988,-1.3681275
100062514884,50.938145,-1.3683546
100062514885,50.9381614,-1.3680554
100062514886,50.9380988,-1.3681275
100062514887,50.938145,-1.3683546
100062514888,50.938145,-1.3683546
100062514889,50.9380988,-1.3681275
100062514890,50.938145,-1.3683546
100062514891,50.938145,-1.3683546
100062514892,50.938145,-1.3683546
100062514893,50.93811,-1.3685258
100062514894,50.93811,-1.3685258
100062514895,50.9380035,-1.3687835
100062514896,50.93811,-1.3685258
100062514897,50.93811,-1.3685258
100062514898,50.9380035,-1.3687835
100062514899,50.93811,-1.3685258
100062514900,50.9380035,-1.3687835
100062514901,50.9380035,-1.3687835
100062514902,50.9380035,-1.3687835
100062514903,50.9379686,-1.3689974
100062514904,50.9379686,-1.3689974
100062514905,50.9380035,-1.3687835
100062514906,50.9380035,-1.3687835
100062514907,50.9379686,-1.3689974
100062514908,50.9381577,-1.3673723
100062514909,50.9381403,-1.3674864
100062514910,50.938123,-1.3676005
100062514911,50.9379686,-1.3689974
100062514912,50.9380035,-1.3687835
100062514913,50.9292446,-1.3654728
100062514914,50.9292446,-1.3654728
100062514915,50.9291725,-1.3654454
100062514916,50.9291725,-1.3654454
100062514917,50.9398973,-1.3747926
100062514918,50.9398973,-1.3747926
100062514919,50.9398973,-1.3747926
100062514920,50.9398973,-1.3747926
100062514921,50.9398973,-1.3747926
100062514922,50.9398973,-1.3747926
100062514923,50.9398973,-1.3747926
100062514924,50.9398973,-1.3747926
100062514925,50.9398973,-1.3747926
100062514926,50.9398973,-1.3747926
100062514927,50.9398973,-1.3747926
100062514929,50.9262991,-1.3612729
100062514930,50.9262991,-1.3612729
100062514931,50.9262991,-1.3612729
100062514932,50.9262991,-1.3612729
100062514934,50.9381683,-1.3676711
100062514935,50.9268141,-1.3650222
100062514940,50.9334159,-1.3635801
100062514941,50.9333449,-1.3637519
100062514942,50.9333183,-1.3638234
100062514943,50.9334823,-1.3642054
100062514945,50.9373585,-1.3776162
100062514948,50.9265185,-1.3635749
100062514950,50.9320759,-1.3685365
100062514952,50.9397768,-1.3691152
100062514955,50.9335185,-1.3642618
100062514956,50.9347713,-1.3764411
100062514957,50.9333825,-1.3640502
100062514958,50.927096,-1.3622864
100062514959,50.9333805,-1.3636802
100062514965,50.93801,-1.3716583
100062514966,50.93801,-1.3716583
100062514967,50.93801,-1.3716583
100062514968,50.9379273,-1.3713321
100062514969,50.9379273,-1.3713321
100062514970,50.9379273,-1.3713321
100062514971,50.9379273,-1.3713321
100062514972,50.9379273,-1.3713321
100062514973,50.9379273,-1.3713321
100062514974,50.9378442,-1.3709347
100062514975,50.9377902,-1.3709354
100062514976,50.9377453,-1.3709361
100062515107,50.9380364,-1.3616098
100062515108,50.9379326,-1.3607146
100062515114,50.91992,-1.3689432
100062515115,50.9221559,-1.3683297
100062515118,50.9182861,-1.3711277
100062515119,50.9202953,-1.3701617
100062515120,50.9202953,-1.3701617
100062515121,50.9202953,-1.3701617
100062515122,50.9202953,-1.3701617
100062515123,50.9202953,-1.3701617
100062515124,50.9202953,-1.3701617
100062515125,50.925948,-1.3645076
100062515126,50.9259028,-1.3644513
100062515127,50.9258667,-1.3644376
100062515128,50.9258036,-1.3643957
100062515129,50.9257855,-1.3643818
100062515130,50.9257489,-1.3642684
100062515131,50.925713,-1.3642831
100062515132,50.9256767,-1.3642125
100062515133,50.9256136,-1.3641991
100062515134,50.9198124,-1.3706661
100062515135,50.9198124,-1.3706661
100062515136,50.9199928,-1.3707775
100062515137,50.9199928,-1.3707775
100062515138,50.9200209,-1.3709763
100062515139,50.9200209,-1.3709763
100062515142,50.9208976,-1.3664608
100062515143,50.9176823,-1.3692153
100062515144,50.9176823,-1.3692153
100062515145,50.9176823,-1.3692153
100062515146,50.9176823,-1.3692153
100062515147,50.9182861,-1.3711277
100062515148,50.9182861,-1.3711277
100062515149,50.9182861,-1.3711277
100062515150,50.9182861,-1.3711277
100062515151,50.9182861,-1.3711277
100062515152,50.9182861,-1.3711277
100062515153,50.9182861,-1.3711277
100062515154,50.9182861,-1.3711277
100062515155,50.9182861,-1.3711277
100062515156,50.9182861,-1.3711277
100062515157,50.9182861,-1.3711277
100062515158,50.9182861,-1.3711277
100062515159,50.9182861,-1.3711277
100062515160,50.9182861,-1.3711277
100062515161,50.9182861,-1.3711277
100062515162,50.9182861,-1.3711277
100062515163,50.9182861,-1.3711277
100062515164,50.9182861,-1.3711277
100062515165,50.9182861,-1.3711277
100062515166,50.9182861,-1.3711277
100062515167,50.9182861,-1.3711277
100062515168,50.9182861,-1.3711277
100062515169,50.917413,-1.3693043
100062515170,50.917413,-1.3693043
100062515171,50.9203393,-1.3633464
100062515172,50.925948,-1.3645076
100062515173,50.9259028,-1.3644513
100062515174,50.9258667,-1.3644376
100062515175,50.9258036,-1.3643957
100062515176,50.9257855,-1.3643818
100062515177,50.925713,-1.3642831
100062515178,50.9256767,-1.3642125
100062515179,50.9256136,-1.3641991
100062515180,50.9262498,-1.3637778
100062515181,50.9176066,-1.3668548
100062515182,50.9172972,-1.3628616
100062515183,50.9188472,-1.3717888
100062515184,50.9202624,-1.3707312
100062515451,50.9150072,-1.3611942
100062515457,50.9150788,-1.3617254
100062515458,50.9151274,-1.3607432
100062515459,50.9148784,-1.3613159
100062515461,50.915221,-1.3608524
100062515480,50.9173451,-1.3601153
100062515481,50.9173451,-1.3601153
100062515482,50.9173451,-1.3601153
100062515483,50.9173451,-1.3601153
100062515484,50.9173451,-1.3601153
100062515485,50.9173451,-1.3601153
100062515486,50.9173451,-1.3601153
100062515487,50.9173451,-1.3601153
100062515488,50.9173451,-1.3601153
100062515489,50.9173451,-1.3601153
100062515490,50.9173451,-1.3601153
100062515491,50.9173451,-1.3601153
100062515492,50.9173451,-1.3601153
100062515493,50.9173451,-1.3601153
100062515494,50.9173451,-1.3601153
100062515495,50.9173451,-1.3601153
100062515496,50.9173451,-1.3601153
100062515497,50.9173451,-1.3601153
100062515498,50.9173451,-1.3601153
100062515499,50.9173451,-1.3601153
100062515500,50.9173451,-1.3601153
100062515501,50.9173451,-1.3601153
100062515502,50.9173451,-1.3601153
100062515503,50.9173451,-1.3601153
100062515504,50.9173451,-1.3601153
100062515505,50.9173451,-1.3601153
100062515506,50.9173451,-1.3601153
100062515507,50.9173451,-1.3601153
100062515508,50.9173451,-1.3601153
100062515509,50.9173451,-1.3601153
100062515510,50.9173451,-1.3601153
100062515511,50.9173451,-1.3601153
100062515512,50.9173451,-1.3601153
100062515513,50.9173451,-1.3601153
100062515514,50.9173451,-1.3601153
100062515515,50.9173451,-1.3601153
100062515516,50.9173451,-1.3601153
100062515517,50.9173451,-1.3601153
100062515518,50.9173451,-1.3601153
100062515519,50.9173451,-1.3601153
100062515611,50.9173451,-1.3601153
100062515612,50.9173451,-1.3601153
100062515613,50.9173451,-1.3601153
100062515614,50.9173451,-1.3601153
100062515615,50.9173451,-1.3601153
100062515616,50.9173451,-1.3601153
100062515617,50.9173451,-1.3601153
100062515618,50.9173451,-1.3601153
100062515619,50.9173451,-1.3601153
100062515620,50.9173451,-1.3601153
100062515621,50.9173451,-1.3601153
100062515622,50.9173451,-1.3601153
100062515661,50.914781,-1.3615445
100062515662,50.9148432,-1.3614014
100062515663,50.914781,-1.3615445
100062515665,50.9150431,-1.3617685
100062515666,50.9151019,-1.3620592
100062515667,50.9149002,-1.3619554
100062515668,50.9148024,-1.3621701
100062515669,50.9148201,-1.362113
100062515670,50.9148556,-1.3620272
100062515671,50.9149002,-1.3619554
100062515672,50.9149538,-1.3618836
100062515673,50.9153137,-1.3617584
100062515674,50.9151274,-1.3607432
100062515675,50.9148075,-1.3614446
100062515676,50.9150911,-1.3610448
100062516195,50.9112805,-1.3627446
100062516234,50.9174638,-1.3754066
100062516237,50.9135963,-1.3652592
100062516238,50.9153214,-1.3716514
100062516239,50.9114398,-1.3672515
100062516240,50.9135584,-1.3649041
100062516243,50.9171213,-1.3752689
100062516244,50.9174188,-1.3754072
100062516245,50.9173557,-1.3753796
100062516246,50.913559,-1.3650179
100062516247,50.9172475,-1.3753099
100062516248,50.9173016,-1.3753519
100062516446,50.9135557,-1.3644063
100062516447,50.9136622,-1.3641488
100062516448,50.9140093,-1.3634897
100062516449,50.9140268,-1.3634041
100062516450,50.9144277,-1.3627158
100062516456,50.9102958,-1.3702113
100062516463,50.9134264,-1.3637821
100062516472,50.910571,-1.3645749
100062516473,50.9104155,-1.3640934
100062516508,50.9134901,-1.3622734
100062516510,50.9125762,-1.3628976
100062516565,50.9130088,-1.3614265
100062516566,50.9104822,-1.371432
100062516580,50.9139113,-1.3636617
100062516581,50.9140093,-1.3634897
100062516661,50.9134901,-1.3622734
100062516669,50.9134901,-1.3622734
100062516672,50.9105511,-1.3675338
100062516691,50.910571,-1.3645749
100062516695,50.9139113,-1.3636617
100062650407,50.9240387,-1.3857477
100062650423,50.9136863,-1.3603362
100062650424,50.9143548,-1.3625319
100062650587,50.9114741,-1.3833459
100062650637,50.9383285,-1.3866056
100062650639,50.9384724,-1.3824404
100062650640,50.938149,-1.3825158
100062650795,50.9227272,-1.3742406
100062650798,50.9241358,-1.3761672
100062650800,50.9240321,-1.3760869
100062650967,50.9113389,-1.3870528
100062650997,50.9180656,-1.3853853
100062650998,50.9181949,-1.386038
100062650999,50.9181949,-1.386038
100062651000,50.9181949,-1.386038
100062651001,50.9181949,-1.386038
100062651002,50.9181949,-1.386038
100062651003,50.9181949,-1.386038
100062651004,50.9181949,-1.386038
100062651005,50.9181949,-1.386038
100062651006,50.9181949,-1.386038
100062651007,50.9181949,-1.386038
100062651009,50.9176503,-1.3850778
100062651039,50.9371299,-1.3802807
100062651040,50.9377409,-1.3801729
100062651045,50.9393749,-1.3796815
100062651046,50.9394285,-1.3796096
100062651047,50.939599,-1.3795504
100062651127,50.9176066,-1.3668548
100062651131,50.9295609,-1.3825016
100062651149,50.937234,-1.3812471
100062651151,50.9366693,-1.3815819
100062651159,50.9265185,-1.3635749
100062651254,50.9112265,-1.3777517
100062651255,50.9111177,-1.3809394
100062651256,50.9111177,-1.3809394
100062651257,50.9111177,-1.3809394
100062651258,50.9105732,-1.3817004
100062651259,50.9111476,-1.3818174
100062651260,50.9111177,-1.3809394
100062651269,50.9215474,-1.3755796
100062651270,50.9215474,-1.3755796
100062651271,50.9215474,-1.3755796
100062651272,50.9215474,-1.3755796
100062651274,50.9182208,-1.3757094
100062651275,50.9181721,-1.3766917
100062651282,50.924174,-1.3757293
100062651283,50.9243553,-1.3756758
100062651302,50.9379326,-1.3607146
100062651347,50.9128213,-1.3833918
100062651457,50.9145637,-1.3899819
100062651458,50.9145637,-1.3899818
100062651459,50.9145638,-1.3899818
100062651460,50.9145638,-1.3899818
100062651461,50.9145638,-1.3899818
100062651462,50.9145638,-1.3899818
100062651463,50.9145638,-1.3899818
100062651464,50.9145638,-1.3899818
100062651465,50.9145638,-1.3899818
100062651466,50.9145638,-1.3899818
100062651467,50.9145638,-1.3899818
100062651468,50.9145638,-1.3899818
100062651469,50.9145638,-1.3899818
100062651470,50.9145638,-1.3899818
100062651471,50.9145638,-1.3899818
100062651486,50.9211297,-1.3664798
100062651525,50.9111865,-1.3871544
100062651527,50.9130281,-1.3867888
100062651532,50.9135599,-1.3887448
100062651544,50.9323565,-1.3705392
100062651573,50.9223275,-1.3886726
100062651614,50.9399812,-1.3787056
100062651615,50.9398658,-1.3789775
100062651616,50.9398437,-1.3782092
100062651740,50.9289267,-1.3850002
100062651744,50.9302762,-1.3850962
100062651745,50.9278072,-1.3875478
100062651746,50.9319092,-1.3844058
100062651747,50.9320607,-1.3841477
100062651748,50.9322037,-1.3839892
100062651750,50.9323927,-1.3840152
100062651751,50.9328654,-1.3832832
100062651752,50.9332682,-1.3829363
100062651753,50.9333218,-1.3828644
100062651758,50.9344589,-1.3814049
100062651759,50.9315796,-1.3850079
100062651760,50.9322073,-1.3846723
100062651772,50.9120919,-1.3866019
100062651773,50.9120919,-1.3866019
100062651775,50.9120606,-1.3874985
100062651776,50.9120421,-1.3873992
100062651777,50.9250034,-1.3811392
100062651778,50.9208635,-1.3872975
100062651779,50.9236112,-1.3797634
100062651780,50.9266805,-1.3819849
100062651782,50.9158374,-1.3782558
100062651783,50.9167673,-1.378005
100062651785,50.9158359,-1.3782559
100062651786,50.9159969,-1.3785559
100062651787,50.9158359,-1.3782536
100062651788,50.9158359,-1.3782559
100062651789,50.9158344,-1.3782512
100062651790,50.9158344,-1.3782559
100062651791,50.9158351,-1.3782547
100062651794,50.915692,-1.380395
100062651795,50.9162135,-1.3753522
100062651797,50.9164271,-1.3766154
100062651798,50.9170807,-1.377929
100062651799,50.9162783,-1.37905
100062651800,50.9159885,-1.3786698
100062651801,50.9160037,-1.3782923
100062651804,50.9163043,-1.3805576
100062651844,50.9171512,-1.3791664
100062651845,50.9171512,-1.3791664
100062651848,50.9379017,-1.3799715
100062652011,50.9255267,-1.3899539
100062652013,50.9250361,-1.3856065
100062652014,50.9250534,-1.3854782
100062652018,50.9244107,-1.3813036
100062652019,50.9243915,-1.381062
100062652020,50.9246716,-1.3813143
100062652021,50.9246176,-1.3813151
100062652022,50.9243166,-1.3805081
100062652023,50.9250943,-1.3830161
100062652316,50.9193781,-1.381911
100062652317,50.9193147,-1.3818264
100062652383,50.9151234,-1.3616679
100062652442,50.9221703,-1.3760042
100062652451,50.9102914,-1.3788074
100062652453,50.9103305,-1.3783469
100062652454,50.9102554,-1.3828283
100062652458,50.9100416,-1.3849078
100062652459,50.9103083,-1.3809359
100062652460,50.9102942,-1.3799688
100062652461,50.9102942,-1.3799688
100062652462,50.9102942,-1.3799688
100062652463,50.9102942,-1.3799688
100062652464,50.9102942,-1.3799688
100062652465,50.9102898,-1.3791581
100062652466,50.9102898,-1.3791581
100062652467,50.9102898,-1.3791581
100062652468,50.9102898,-1.3791581
100062652469,50.9102898,-1.3791581
100062652470,50.9102898,-1.3791581
100062652471,50.9102898,-1.3791581
100062652472,50.9102898,-1.3791581
100062652473,50.9102903,-1.3787967
100062652474,50.9102933,-1.3788015
100062652475,50.9102933,-1.3788015
100062652476,50.9102934,-1.3788062
100062652477,50.9102963,-1.3788015
100062652478,50.9101769,-1.3798993
100062652479,50.9101769,-1.3798993
100062652480,50.9101601,-1.3801271
100062652481,50.9101601,-1.3801271
100062652482,50.9101601,-1.3801271
100062652483,50.9101601,-1.3801271
100062652484,50.9101601,-1.3801271
100062652485,50.9101601,-1.3801271
100062652486,50.9101601,-1.3801271
100062652487,50.9101131,-1.381933
100062652488,50.9101131,-1.381933
100062652489,50.9101131,-1.381933
100062652529,50.9262108,-1.3648739
100062689930,50.9132964,-1.384808
100062689941,50.925948,-1.3645076
100062690018,50.9145638,-1.3899818
100062690032,50.9171213,-1.3752689
100062690378,50.9390266,-1.3869021
100062690382,50.9360751,-1.3814617
100062690384,50.9329431,-1.3843637
100062690385,50.9321109,-1.3851431
100062690387,50.9297783,-1.38617
100062690388,50.9285155,-1.3871543
100062690597,50.9236619,-1.3859091
100062690598,50.9240407,-1.3861176
100062690603,50.9247022,-1.3853832
100062690604,50.9247105,-1.385255
100062690605,50.9192538,-1.3771752
100062690608,50.9204816,-1.3780551
100062690609,50.9214087,-1.3765489
100062690611,50.9223573,-1.3756968
100062690612,50.9225283,-1.3757229
100062690614,50.9216061,-1.3747963
100062690617,50.9164271,-1.3766154
100062690618,50.9159969,-1.3785559
100062690619,50.9153305,-1.3783798
100062690620,50.9158344,-1.3782536
100062690621,50.9164456,-1.3834435
100062690622,50.9181949,-1.386038
100062690623,50.9171499,-1.383989
100062690624,50.9101769,-1.3798993
100062690625,50.9101601,-1.3801271
100062690626,50.910116,-1.3819329
100062690627,50.9103083,-1.3809359
100062690628,50.9102995,-1.3799624
100062690629,50.9102898,-1.3791581
100062690632,50.9102554,-1.3828283
100062690634,50.9106413,-1.3877731
100062690635,50.9103937,-1.3885729
100062690636,50.9108759,-1.3862339
100062690637,50.9102353,-1.3875367
100062690638,50.9102176,-1.3858727
100062690639,50.9103866,-1.3855291
100062690641,50.9108915,-1.3874854
100062690642,50.910041,-1.3881935
100062690643,50.910429,-1.3867518
100062690644,50.910921,-1.3879686
100062690646,50.9106074,-1.3881719
100062690648,50.9105865,-1.3859248
100062690650,50.9103184,-1.3879338
100062690651,50.9115685,-1.3862532
100062690653,50.9109608,-1.3869866
100062690654,50.911662,-1.3869347
100062690655,50.9110563,-1.3846242
100062690656,50.9115472,-1.3856276
100062690657,50.9115258,-1.3849878
100062690658,50.9109165,-1.3853941
100062690659,50.9114954,-1.3843481
100062690696,50.9176823,-1.3692153
100062690697,50.9182861,-1.3711277
100062690698,50.917413,-1.3693043
100062690709,50.9398973,-1.3747926
100062690711,50.9391979,-1.3735068
100062690712,50.9387635,-1.372986
100062690713,50.9398464,-1.3736973
100062690714,50.9310647,-1.3845735
100062690715,50.926683,-1.3841334
100062690717,50.9281649,-1.3837865
100062690720,50.9259117,-1.3845278
100062690721,50.9265303,-1.3841639
100062690722,50.9272925,-1.3837554
100062690723,50.9249644,-1.3822638
100062690724,50.9256974,-1.383122
100062690725,50.9278041,-1.3785265
100062690727,50.9238749,-1.3752781
100062690729,50.9241579,-1.3744063
100062690731,50.9241966,-1.374918
100062690732,50.9245558,-1.3748136
100062690733,50.9252483,-1.3748185
100062690734,50.9253287,-1.3747179
100062690736,50.9253737,-1.3747315
100062690737,50.9275179,-1.373792
100062690739,50.9281778,-1.3677499
100062690740,50.9283228,-1.3679471
100062690741,50.933588,-1.3638055
100062690742,50.9332397,-1.3708973
100062690743,50.9334159,-1.3635801
100062690744,50.933163,-1.3633701
100062690772,50.9113477,-1.361876
100062690773,50.9125762,-1.3628976
100062690841,50.9230914,-1.3851768
100062690923,50.9182385,-1.3840742
100062690924,50.9166464,-1.3857027
100062690926,50.918119,-1.3818992
100062690927,50.9181393,-1.380647
100062690928,50.9178393,-1.3800393
100062690929,50.9170941,-1.3701907
100062690940,50.9210918,-1.374476
100062690941,50.921262,-1.3743599
100062690942,50.9185059,-1.3752077
100062690943,50.9215318,-1.3743562
100062690944,50.9215199,-1.3738158
100062690945,50.921367,-1.3738178
100062690947,50.9211517,-1.3739061
100062690949,50.9195471,-1.3748523
100062690950,50.9194221,-1.3750105
100062690951,50.9188349,-1.3745204
100062690959,50.9382319,-1.3845784
100062690976,50.938013,-1.3705482
100062690977,50.93801,-1.3716583
100062691042,50.9384135,-1.3664437
100062691043,50.9218273,-1.3825187
100062691054,50.9274971,-1.3782887
100062691057,50.9396145,-1.3657015
100062691062,50.9173451,-1.3601153
100062691101,50.9380888,-1.3729524
100062691104,50.9205491,-1.3638842
100062691114,50.9101972,-1.3888315
100062691116,50.912742,-1.3871055
100062691124,50.9253248,-1.3874666
100062691125,50.9258805,-1.387132
100062691143,50.9232327,-1.381305
100062691144,50.9235583,-1.3799633
100062691169,50.9319917,-1.3847178
100062691196,50.9276959,-1.3869231
100062691197,50.9282359,-1.3853081
100062691200,50.9278248,-1.3874764
100062691202,50.9282238,-1.3864182
100062691203,50.9320607,-1.3841477
100062691206,50.9295318,-1.385476
100062691208,50.9297566,-1.385473
